17/08/2022 20:59,AVERAGE,5857.539825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2022 21:00,AVERAGE,1924031.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2022 09:15,AVERAGE,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2022 17:48,COLUMN AVERAGES,,7.466666667,3.866666667,1.066666667,7.266666667,3.8,7,6.733333333,8.933333333,6.466666667,4,1.866666667,7.8,4.2,2.333333333,8.333333333,6.666666667,6.933333333,4.533333333,5.866666667,7,0.4,7.466666667,6.533333333,6.333333333,3.333333333,4.333333333,5.733333333,4.666666667,3.133333333,7.533333333,8.266666667,6.6,5.133333333,8.733333333,4.266666667,3.733333333,8.866666667,5.933333333,7.733333333,3.333333333,3.266666667,6.666666667,2.4,7.266666667,5.133333333,7.533333333,7.533333333,4.533333333,6.066666667,7.333333333,6.333333333,4.466666667,4.4,6.6,1.733333333,6.133333333,1.866666667,8.2,2.6,5.666666667,2.666666667,5.266666667,8.533333333,4.2,5.4,3.8,2.533333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2022 19:08,COLUMN AVERAGES,1.134328358,0.791044776,1.537313433,1.656716418,0.776119403,0.880597015,1.805970149,1.28358209,1.044776119,1.179104478,1.268656716,1.626865672,1.701492537,1.71641791,1.253731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALED COLUMN AVERAGES,6.280991736,,4.380165289,,8.512396694,,9.173553719,,4.297520661,,4.876033058,,10,,7.107438017,,5.785123967,,6.52892562,,7.024793388,,9.008264463,,9.421487603,,9.504132231,,6.94214876,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
18/08/2022 19:08,ROW AVERAGES,5.066666667,3.533333333,6.866666667,7.4,3.466666667,3.933333333,8.066666667,5.733333333,4.666666667,5.266666667,5.666666667,7.266666667,7.6,7.666666667,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALED ROW AVERAGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2022 19:12,COLUMN AVERAGES,1.671641791,0.865671642,0.23880597,1.626865672,0.850746269,1.567164179,1.507462687,2,1.447761194,0.895522388,0.417910448,1.746268657,0.940298507,0.52238806,1.865671642,1.492537313,1.552238806,1.014925373,1.313432836,1.567164179,0.089552239,1.671641791,1.462686567,1.417910448,0.746268657,0.970149254,1.28358209,1.044776119,0.701492537,1.686567164,1.850746269,1.47761194,1.149253731,1.955223881,0.955223881,0.835820896,1.985074627,1.328358209,1.731343284,0.746268657,0.731343284,1.492537313,0.537313433,1.626865672,1.149253731,1.686567164,1.686567164,1.014925373,1.358208955,1.641791045,1.417910448,1,0.985074627,1.47761194,0.388059701,1.373134328,0.417910448,1.835820896,0.582089552,1.268656716,0.597014925,1.179104478,1.910447761,0.940298507,1.208955224,0.850746269,0.567164179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2022 19:23,COLUMN AVERAGES,1.671641791,0.865671642,0.23880597,1.626865672,0.850746269,1.567164179,1.507462687,2,1.447761194,0.895522388,0.417910448,1.746268657,0.940298507,0.52238806,1.865671642,1.492537313,1.552238806,1.014925373,1.313432836,1.567164179,0.089552239,1.671641791,1.462686567,1.417910448,0.746268657,0.970149254,1.28358209,1.044776119,0.701492537,1.686567164,1.850746269,1.47761194,1.149253731,1.955223881,0.955223881,0.835820896,1.985074627,1.328358209,1.731343284,0.746268657,0.731343284,1.492537313,0.537313433,1.626865672,1.149253731,1.686567164,1.686567164,1.014925373,1.358208955,1.641791045,1.417910448,1,0.985074627,1.47761194,0.388059701,1.373134328,0.417910448,1.835820896,0.582089552,1.268656716,0.597014925,1.179104478,1.910447761,0.940298507,1.208955224,0.850746269,0.567164179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALED COLUMN AVERAGES,8.358208955,4.328358209,1.194029851,8.134328358,4.253731343,7.835820896,7.537313433,10,7.23880597,4.47761194,2.089552239,8.731343284,4.701492537,2.611940299,9.328358209,7.462686567,7.76119403,5.074626866,6.567164179,7.835820896,0.447761194,8.358208955,7.313432836,7.089552239,3.731343284,4.850746269,6.417910448,5.223880597,3.507462687,8.432835821,9.253731343,7.388059701,5.746268657,9.776119403,4.776119403,4.179104478,9.925373134,6.641791045,8.656716418,3.731343284,3.656716418,7.462686567,2.686567164,8.134328358,5.746268657,8.432835821,8.432835821,5.074626866,6.791044776,8.208955224,7.089552239,5,4.925373134,7.388059701,1.940298507,6.865671642,2.089552239,9.179104478,2.910447761,6.343283582,2.985074627,5.895522388,9.552238806,4.701492537,6.044776119,4.253731343,2.835820896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2022 19:23,ROW AVERAGES,7.466666667,3.866666667,1.066666667,7.266666667,3.8,7,6.733333333,8.933333333,6.466666667,4,1.866666667,7.8,4.2,2.333333333,8.333333333,6.666666667,6.933333333,4.533333333,5.866666667,7,0.4,7.466666667,6.533333333,6.333333333,3.333333333,4.333333333,5.733333333,4.666666667,3.133333333,7.533333333,8.266666667,6.6,5.133333333,8.733333333,4.266666667,3.733333333,8.866666667,5.933333333,7.733333333,3.333333333,3.266666667,6.666666667,2.4,7.266666667,5.133333333,7.533333333,7.533333333,4.533333333,6.066666667,7.333333333,6.333333333,4.466666667,4.4,6.6,1.733333333,6.133333333,1.866666667,8.2,2.6,5.666666667,2.666666667,5.266666667,8.533333333,4.2,5.4,3.8,2.533333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCALED ROW AVERAGES8.35820895522388,4.328358209,1.194029851,8.134328358,4.253731343,7.835820896,7.537313433,10,7.23880597,4.47761194,2.089552239,8.731343284,4.701492537,2.611940299,9.328358209,7.462686567,7.76119403,5.074626866,6.567164179,7.835820896,0.447761194,8.358208955,7.313432836,7.089552239,3.731343284,4.850746269,6.417910448,5.223880597,3.507462687,8.432835821,9.253731343,7.388059701,5.746268657,9.776119403,4.776119403,4.179104478,9.925373134,6.641791045,8.656716418,3.731343284,3.656716418,7.462686567,2.686567164,8.134328358,5.746268657,8.432835821,8.432835821,5.074626866,6.791044776,8.208955224,7.089552239,5,4.925373134,7.388059701,1.940298507,6.865671642,2.089552239,9.179104478,2.910447761,6.343283582,2.985074627,5.895522388,9.552238806,4.701492537,6.044776119,4.253731343,2.835820896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 10:40,AVERAGE,194.1333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:11,COLUMN AVERAGES,1.671641791,0.865671642,0.23880597,1.626865672,0.850746269,1.567164179,1.507462687,2,1.447761194,0.895522388,0.417910448,1.746268657,0.940298507,0.52238806,1.865671642,1.492537313,1.552238806,1.014925373,1.313432836,1.567164179,0.089552239,1.671641791,1.462686567,1.417910448,0.746268657,0.970149254,1.28358209,1.044776119,0.701492537,1.686567164,1.850746269,1.47761194,1.149253731,1.955223881,0.955223881,0.835820896,1.985074627,1.328358209,1.731343284,0.746268657,0.731343284,1.492537313,0.537313433,1.626865672,1.149253731,1.686567164,1.686567164,1.014925373,1.358208955,1.641791045,1.417910448,1,0.985074627,1.47761194,0.388059701,1.373134328,0.417910448,1.835820896,0.582089552,1.268656716,0.597014925,1.179104478,1.910447761,0.940298507,1.208955224,0.850746269,0.567164179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:11,ROW AVERAGES,7.466666667,3.866666667,1.066666667,7.266666667,3.8,7,6.733333333,8.933333333,6.466666667,4,1.866666667,7.8,4.2,2.333333333,8.333333333,6.666666667,6.933333333,4.533333333,5.866666667,7,0.4,7.466666667,6.533333333,6.333333333,3.333333333,4.333333333,5.733333333,4.666666667,3.133333333,7.533333333,8.266666667,6.6,5.133333333,8.733333333,4.266666667,3.733333333,8.866666667,5.933333333,7.733333333,3.333333333,3.266666667,6.666666667,2.4,7.266666667,5.133333333,7.533333333,7.533333333,4.533333333,6.066666667,7.333333333,6.333333333,4.466666667,4.4,6.6,1.733333333,6.133333333,1.866666667,8.2,2.6,5.666666667,2.666666667,5.266666667,8.533333333,4.2,5.4,3.8,2.533333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:25,COLUMN AVERAGES,1.134328358,0.791044776,1.537313433,1.656716418,0.776119403,0.880597015,1.805970149,1.28358209,1.044776119,1.179104478,1.268656716,1.626865672,1.701492537,1.71641791,1.253731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:25,ROW AVERAGES,20.6,14.4,31.73333333,31,16.6,22.46666667,32.73333333,26.66666667,19.33333333,22.86666667,26.4,24.66666667,27.8,24.86666667,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:37,COLUMN AVERAGES,1.671641791,0.865671642,0.23880597,1.626865672,0.850746269,1.567164179,1.507462687,2,1.447761194,0.895522388,0.417910448,1.746268657,0.940298507,0.52238806,1.865671642,1.492537313,1.552238806,1.014925373,1.313432836,1.567164179,0.089552239,1.671641791,1.462686567,1.417910448,0.746268657,0.970149254,1.28358209,1.044776119,0.701492537,1.686567164,1.850746269,1.47761194,1.149253731,1.955223881,0.955223881,0.835820896,1.985074627,1.328358209,1.731343284,0.746268657,0.731343284,1.492537313,0.537313433,1.626865672,1.149253731,1.686567164,1.686567164,1.014925373,1.358208955,1.641791045,1.417910448,1,0.985074627,1.47761194,0.388059701,1.373134328,0.417910448,1.835820896,0.582089552,1.268656716,0.597014925,1.179104478,1.910447761,0.940298507,1.208955224,0.850746269,0.567164179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:37,ROW AVERAGES,20.6,14.4,31.73333333,31,16.6,22.46666667,32.73333333,26.66666667,19.33333333,22.86666667,26.4,24.66666667,27.8,24.86666667,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:40,COLUMN AVERAGES,7.466666667,3.866666667,1.066666667,7.266666667,3.8,7,6.733333333,8.933333333,6.466666667,4,1.866666667,7.8,4.2,2.333333333,8.333333333,6.666666667,6.933333333,4.533333333,5.866666667,7,0.4,7.466666667,6.533333333,6.333333333,3.333333333,4.333333333,5.733333333,4.666666667,3.133333333,7.533333333,8.266666667,6.6,5.133333333,8.733333333,4.266666667,3.733333333,8.866666667,5.933333333,7.733333333,3.333333333,3.266666667,6.666666667,2.4,7.266666667,5.133333333,7.533333333,7.533333333,4.533333333,6.066666667,7.333333333,6.333333333,4.466666667,4.4,6.6,1.733333333,6.133333333,1.866666667,8.2,2.6,5.666666667,2.666666667,5.266666667,8.533333333,4.2,5.4,3.8,2.533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:40,ROW AVERAGES,4.611940299,3.223880597,7.104477612,6.940298507,3.71641791,5.029850746,7.328358209,5.970149254,4.328358209,5.119402985,5.910447761,5.52238806,6.223880597,5.567164179,4.52238806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 14:55,SCALED COLUMN AVERAGES,8.358208955,4.328358209,1.194029851,8.134328358,4.253731343,7.835820896,7.537313433,10,7.23880597,4.47761194,2.089552239,8.731343284,4.701492537,2.611940299,9.328358209,7.462686567,7.76119403,5.074626866,6.567164179,7.835820896,0.447761194,8.358208955,7.313432836,7.089552239,3.731343284,4.850746269,6.417910448,5.223880597,3.507462687,8.432835821,9.253731343,7.388059701,5.746268657,9.776119403,4.776119403,4.179104478,9.925373134,6.641791045,8.656716418,3.731343284,3.656716418,7.462686567,2.686567164,8.134328358,5.746268657,8.432835821,8.432835821,5.074626866,6.791044776,8.208955224,7.089552239,5,4.925373134,7.388059701,1.940298507,6.865671642,2.089552239,9.179104478,2.910447761,6.343283582,2.985074627,5.895522388,9.552238806,4.701492537,6.044776119,4.253731343,2.835820896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:02,SCALED COLUMN AVERAGES,8.358208955,4.328358209,1.194029851,8.134328358,4.253731343,7.835820896,7.537313433,10,7.23880597,4.47761194,2.089552239,8.731343284,4.701492537,2.611940299,9.328358209,7.462686567,7.76119403,5.074626866,6.567164179,7.835820896,0.447761194,8.358208955,7.313432836,7.089552239,3.731343284,4.850746269,6.417910448,5.223880597,3.507462687,8.432835821,9.253731343,7.388059701,5.746268657,9.776119403,4.776119403,4.179104478,9.925373134,6.641791045,8.656716418,3.731343284,3.656716418,7.462686567,2.686567164,8.134328358,5.746268657,8.432835821,8.432835821,5.074626866,6.791044776,8.208955224,7.089552239,5,4.925373134,7.388059701,1.940298507,6.865671642,2.089552239,9.179104478,2.910447761,6.343283582,2.985074627,5.895522388,9.552238806,4.701492537,6.044776119,4.253731343,2.835820896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:02,SCALED ROW AVERAGES,6.293279022,,4.399185336,,9.694501018,,9.470468432,,5.071283096,,6.863543788,,10,,8.146639511,,5.906313646,,6.985743381,,8.065173116,,7.535641548,,8.49287169,,7.596741344,,6.17107943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:05,SCALED COLUMN AVERAGES,8.358208955,4.328358209,1.194029851,8.134328358,4.253731343,7.835820896,7.537313433,10,7.23880597,4.47761194,2.089552239,8.731343284,4.701492537,2.611940299,9.328358209,7.462686567,7.76119403,5.074626866,6.567164179,7.835820896,0.447761194,8.358208955,7.313432836,7.089552239,3.731343284,4.850746269,6.417910448,5.223880597,3.507462687,8.432835821,9.253731343,7.388059701,5.746268657,9.776119403,4.776119403,4.179104478,9.925373134,6.641791045,8.656716418,3.731343284,3.656716418,7.462686567,2.686567164,8.134328358,5.746268657,8.432835821,8.432835821,5.074626866,6.791044776,8.208955224,7.089552239,5,4.925373134,7.388059701,1.940298507,6.865671642,2.089552239,9.179104478,2.910447761,6.343283582,2.985074627,5.895522388,9.552238806,4.701492537,6.044776119,4.253731343,2.835820896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:05,SCALED ROW AVERAGES,6.293279022,4.399185336,9.694501018,9.470468432,5.071283096,6.863543788,10,8.146639511,5.906313646,6.985743381,8.065173116,7.535641548,8.49287169,7.596741344,6.17107943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:07,AVERAGE,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:08,AVERAGE,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:08,AVERAGE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:09,AVERAGE,223.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:23,10,,,,,,19/08/2022 15:33,0,2,4,6,8,10,19/08/2022 15:34,SCALE,0,2,4,6,8,10,19/08/2022 15:36,SCALE,0,2,4,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:37,SCALE,0,2,4,6,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 15:38,SCALE,NaN,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 16:06,SCALE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 16:07,SCALE,-155.8935361,5.779467681,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 16:36,AVERAGE,2.47E+47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 16:38,SCALE,1E+14,1.00109E+12,1.00392E+12,48758111689,1118587.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2022 16:39,SCALED COLUMN AVERAGES,8.358208955,4.328358209,1.194029851,8.134328358,4.253731343,7.835820896,7.537313433,10,7.23880597,4.47761194,2.089552239,8.731343284,4.701492537,2.611940299,9.328358209,7.462686567,7.76119403,5.074626866,6.567164179,7.835820896,0.447761194,8.358208955,7.313432836,7.089552239,3.731343284,4.850746269,6.417910448,5.223880597,3.507462687,8.432835821,9.253731343,7.388059701,5.746268657,9.776119403,4.776119403,4.179104478,9.925373134,6.641791045,8.656716418,3.731343284,3.656716418,7.462686567,2.686567164,8.134328358,5.746268657,8.432835821,8.432835821,5.074626866,6.791044776,8.208955224,7.089552239,5,4.925373134,7.388059701,1.940298507,6.865671642,2.089552239,9.179104478,2.910447761,6.343283582,2.985074627,5.895522388,9.552238806,4.701492537,6.044776119,4.253731343,2.835820896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
